Date,Open,High,Low,Close,Volume
2020-11-25,3.4000,3.8125,3.3550,3.6875,35334428
2020-11-27,3.8225,4.1850,3.7200,4.0200,50016788
2020-11-30,4.5425,4.8550,4.1394,4.1400,127751000
2020-12-01,4.2775,4.3500,3.9400,3.9500,50605024
2020-12-02,3.9250,4.1700,3.8450,4.1450,31513020
2020-12-03,4.1200,4.1600,3.9675,4.0300,25120728
2020-12-04,4.0750,4.3225,4.0650,4.2250,35791144
2020-12-07,4.2500,4.3750,4.0550,4.0875,29437572
2020-12-08,4.0925,4.3025,3.9825,4.2350,59980704
2020-12-09,3.4800,3.6825,3.3063,3.4150,97358140
2020-12-10,3.2800,3.6025,3.2625,3.5300,30184236
2020-12-11,3.4775,3.5000,3.2550,3.3275,29947080
2020-12-14,3.3350,3.3584,3.0350,3.1800,40009348
2020-12-15,3.1950,3.5050,3.1200,3.4625,32639568
2020-12-16,3.4900,3.5763,3.3950,3.4625,23440640
2020-12-17,3.4900,3.7450,3.3975,3.7075,32742208
2020-12-18,3.9450,4.0750,3.7950,3.9075,66457668
2020-12-21,3.9525,4.0870,3.8200,3.8825,39290832
2020-12-22,4.0550,5.0100,4.0375,4.8650,122587252
2020-12-23,5.0425,5.5875,4.7825,5.1425,103264800
2020-12-24,5.2525,5.3700,4.9875,5.0375,25048696
2020-12-28,5.3275,5.4925,5.0875,5.2475,35798140
2020-12-29,5.2050,5.2675,4.6400,4.8450,36867668
2020-12-30,4.8450,5.0000,4.7125,4.8150,23697928
2020-12-31,4.8125,4.9500,4.7000,4.7100,27669168
2021-01-04,4.7500,4.7750,4.2875,4.3125,40077296
2021-01-05,4.3375,4.5191,4.3075,4.3425,19800136
2021-01-06,4.3350,4.7450,4.3325,4.5900,24174856
2021-01-07,4.6175,4.8625,4.5050,4.5200,24489556
2021-01-08,4.5450,4.5750,4.2700,4.4225,25854080
2021-01-11,4.8525,5.1625,4.7525,4.9850,59624924
2021-01-12,4.9900,5.1000,4.8292,4.9875,28182296
2021-01-13,5.1050,9.6625,5.0075,7.8500,577145616
2021-01-14,9.5225,10.7650,8.2625,9.9775,372973348
2021-01-15,9.6225,10.1875,8.5025,8.8750,186982856
2021-01-19,10.3875,11.3800,9.1600,9.8400,298462776
2021-01-20,9.3425,10.2975,9.0150,9.7800,133731032
2021-01-21,9.8075,11.1875,9.2500,10.7575,224697880
2021-01-22,10.6475,19.1893,10.5800,16.2525,786901784
2021-01-25,24.1825,39.7950,15.2825,19.1975,707953180
2021-01-26,22.1400,37.5000,20.0500,36.9950,706199296
2021-01-27,88.7075,95.0000,62.2500,86.8775,366753784
2021-01-28,66.2500,120.7500,28.0625,48.4000,227259304
2021-01-29,94.9275,103.4950,62.5000,81.2500,201588528
2021-02-01,79.1400,80.5000,53.0000,56.2500,145949904
2021-02-02,35.1900,39.5000,18.5550,22.5000,310803032
2021-02-03,28.0025,28.3500,21.3125,23.1025,169805588
2021-02-04,22.7975,22.8750,13.3325,13.3750,247084544
2021-02-05,13.5100,23.7500,12.7725,15.9425,322710476
2021-02-08,18.1025,18.1650,14.5050,15.0000,102300516
2021-02-09,14.1525,14.2500,11.6300,12.5775,106322552
2021-02-10,12.6925,15.7075,11.6375,12.8000,145404348
2021-02-11,12.5025,13.8300,12.0550,12.7750,51976144
2021-02-12,12.6875,13.8100,12.0125,13.1000,57975736
2021-02-16,13.1650,13.3750,12.2600,12.3775,32555744
2021-02-17,12.4425,12.7975,11.1400,11.4850,36883688
2021-02-18,12.1225,12.2175,10.1625,10.1725,95601684
2021-02-19,10.3200,10.9725,9.6250,10.1475,58658744
2021-02-22,11.6725,12.1275,10.6000,11.5000,77256388
2021-02-23,11.2425,11.5575,10.0000,11.2425,30044592
2021-02-24,11.1750,22.9275,11.1750,22.9275,301221836
