Date,Open,High,Low,Close,Volume
2019-03-18,42.4797,43.0185,41.6796,41.9508,48699316
2019-03-19,42.8968,44.0738,42.728,43.6293,85497240
2019-03-20,43.9198,44.4537,42.9564,43.3041,71914860
2019-03-21,43.535,45.9361,43.4853,45.6729,82431068
2019-03-22,45.3997,45.8863,43.9347,44.0738,74764348
2019-03-25,43.6666,44.3097,42.4871,43.1501,52521204
2019-03-26,44.5677,45.1291,43.3529,43.9174,70350712
2019-03-27,44.1731,44.6374,43.1302,43.8255,47437176
2019-03-28,44.0862,44.6697,43.4804,44.0117,48026408
2019-03-29,44.6797,44.8286,44.1756,44.5853,45689516
2019-04-01,45.504,45.5636,44.7875,45.2607,48382448
2019-04-02,45.5015,45.8836,45.072,45.4395,44091984
2019-04-03,45.9361,47.4259,45.8864,46.8349,78877872
2019-04-04,46.681,47.1701,46.1173,46.7455,45737676
2019-04-05,47.1776,47.5873,46.8126,47.4135,48174596
2019-04-08,47.1081,47.8728,46.8672,47.622,42419392
2019-04-09,47.2868,47.3986,46.5717,46.9938,43997280
2019-04-10,46.9864,47.9573,46.9417,47.699,44477228
2019-04-11,47.7238,48.0392,47.0658,47.56,37460148
2019-04-12,47.9473,47.9871,47.0932,47.1801,47170656
2019-04-15,47.1031,47.1528,45.4643,45.8616,44009380
2019-04-16,46.2539,46.9218,45.9272,46.7331,39496364
2019-04-17,47.0832,47.2918,46.2812,46.5047,35100272
2019-04-18,46.5717,46.9119,45.9808,46.2589,38098816
2019-04-22,46.023,46.9541,45.7076,46.7977,27993552
2019-04-23,46.9293,47.6568,46.8324,47.3439,34685524
2019-04-24,47.4482,47.8753,46.8399,47.4681,31820480
2019-04-25,47.0658,47.2893,45.6133,46.4103,49929748
2019-04-26,44.8708,44.9149,43.0309,44.2203,86898916
2019-04-29,44.2998,44.8063,43.5772,44.5282,39191932
2019-04-30,44.2054,45.1986,44.0142,44.9429,36292160
2019-05-01,45.4668,45.8889,44.8088,44.8113,35428124
2019-05-02,44.9081,45.9038,44.4748,45.4866,39468540
2019-05-03,45.5711,45.6704,44.8262,45.4419,33682348
2019-05-06,43.5772,44.779,43.2047,44.6573,42217780
2019-05-07,44.1731,44.1731,42.502,42.9837,55521832
2019-05-08,42.7081,43.9869,42.5889,43.1849,41916616
2019-05-09,42.4946,42.5914,41.0693,42.2587,66024656
2019-05-10,41.9508,42.6063,40.7217,41.9185,56949804
2019-05-13,40.5976,40.8285,39.1847,39.3436,65691276
2019-05-14,39.7409,40.5876,39.3537,40.235,52487888
2019-05-15,39.6788,39.9892,39.0854,39.6242,50232004
2019-05-16,39.5696,40.2015,39.145,39.7757,78108816
2019-05-17,39.356,40.6497,38.4721,38.8669,102206792
2019-05-20,37.8786,38.4299,37.4317,37.68,57206536
2019-05-21,38.2883,38.6608,37.901,38.5019,36184988
2019-05-22,38.1145,38.3752,37.6825,37.7917,32586960
2019-05-23,37.1685,37.1685,35.9819,36.58,59184436
2019-05-24,36.7687,37.1213,35.9741,36.0412,35758528
2019-05-28,36.2175,36.5452,35.5694,35.5893,42835408
2019-05-29,35.1125,35.4626,34.4992,34.8469,55980148
2019-05-30,34.8795,35.2374,34.1983,34.5812,39429960
2019-05-31,34.0914,34.4169,33.6564,33.6738,38971968
2019-06-03,33.7857,34.1735,32.9629,33.2562,47864320
2019-06-04,33.8975,35.6004,33.6757,35.5482,64183540
2019-06-05,36.2865,36.3412,34.7577,35.1206,51161540
2019-06-06,35.1629,35.9882,35.138,35.7421,40813848
2019-06-07,35.8017,36.5127,35.6103,36.1696,34885752
2019-06-10,36.7315,37.5841,36.7315,36.898,40278088
2019-06-11,37.4971,37.875,37.0795,37.4747,38387004
2019-06-12,37.0397,37.1019,36.192,36.3437,35889192
2019-06-13,36.5649,37.0397,36.3884,36.8558,30808108
2019-06-14,35.9235,36.1672,35.5074,35.9559,39442624
2019-06-17,35.9385,36.4234,35.7098,36.0528,27604148
2019-06-18,36.6668,38.5586,36.5574,38.0042,58191800
2019-06-19,38.3572,38.4708,37.8038,38.0639,33164396
2019-06-20,38.9712,39.1105,38.1628,38.3075,35016728
2019-06-21,38.1584,38.6506,37.6612,37.7258,43442688
2019-06-24,37.9396,38.2454,37.4673,37.9495,28294872
2019-06-25,37.9993,38.75,37.6289,37.6562,31186644
2019-06-26,38.9315,40.2018,38.8022,39.5902,58407300
2019-06-27,40.4479,40.7685,40.0874,40.5771,44544152
2019-06-28,41.0171,41.1091,40.3584,40.8257,39766636
2019-07-01,42.8989,43.242,40.9326,41.308,71153308
2019-07-02,41.1414,41.3525,40.1968,40.3285,40022752
2019-07-03,40.5622,40.6194,39.8591,40.4578,24663424
2019-07-05,39.8736,39.9184,39.1975,39.8314,39655388
2019-07-08,39.2347,39.4237,38.7798,39.0806,32978676
2019-07-09,38.658,39.3864,38.5312,39.1055,34286048
2019-07-10,39.5405,40.3631,39.4013,39.7891,45207596
2019-07-11,40.52,41.743,40.1471,41.3353,68255856
2019-07-12,41.6137,42.3769,41.6137,41.6659,50639264
2019-07-15,41.8772,42.0378,41.298,41.5814,28983972
2019-07-16,41.4323,41.8052,40.978,41.5342,34144392
2019-07-17,41.5516,42.2576,41.2593,42.188,34820428
2019-07-18,42.2911,42.9337,41.7256,42.3048,44317896
2019-07-19,42.6876,42.7523,41.8126,41.8723,34489580
2019-07-22,42.0861,42.7175,42.0115,42.5882,31593992
2019-07-23,42.981,43.687,42.8244,43.6671,42817656
2019-07-24,44.0996,44.47,43.3389,44.4128,36623748
2019-07-25,43.9977,44.1245,42.8666,43.1003,39269812
2019-07-26,43.3713,43.9878,43.3713,43.5204,27415988
2019-07-29,43.4483,43.6198,42.5758,43.4583,24816196
2019-07-30,42.9934,43.7367,42.8492,43.6149,19777044
2019-07-31,43.2992,43.3079,41.5193,41.9419,35941564
2019-08-01,42.0463,42.9511,40.4753,40.9972,42121256
